City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
333,Rio Gallegos,AR,50.05,clear sky,-51.6226,-69.2181,Hotel Santa Cruz
334,Port Augusta,AU,54.66,clear sky,-32.5,137.7667,Majestic Oasis Apartments
335,Canutama,BR,83.84,overcast clouds,-6.5339,-64.3831,Hotel Jhennifer
337,Birjand,IR,69.46,clear sky,32.8663,59.2211,Birjand Tourist Hotel
339,Wajir,KE,83.14,overcast clouds,1.7471,40.0573,Al-bustan Hotel And Restaurant.
340,Sola,VU,80.74,light rain,-13.8833,167.55,Leumerus Bungalows
341,Rawlins,US,71.49,clear sky,41.7911,-107.2387,"Holiday Inn Express Rawlins, an IHG Hotel"
344,Liancheng,CN,61.92,overcast clouds,24.0519,105.075,Kexiang Hotel
345,Tongren,CN,62.38,overcast clouds,27.7172,109.1853,Fanjing Mountain International Conference Center
346,Khandbari,NP,69.1,few clouds,27.3747,87.2039,Sainik Hotel And Lodge
347,Abalak,RU,51.98,overcast clouds,58.1286,68.5944,Туристический комплекс Абалак
348,Westport,US,79.63,clear sky,41.1415,-73.3579,The Westport Inn
349,Alofi,NU,79.38,few clouds,-19.0595,-169.9187,Taloa Heights
350,Padang,ID,78.19,overcast clouds,-0.9492,100.3543,Mercure Padang
353,Honavar,IN,77.95,heavy intensity rain,14.2833,74.45,Hotel Sagar Residency
354,Lata,PT,57.97,overcast clouds,40.1629,-8.3327,Casa Maquia
355,Tezu,IN,71.51,moderate rain,27.9167,96.1667,Circuit House
356,Takahagi,JP,54.09,overcast clouds,36.7167,140.7167,Matsushimakan
357,Saldanha,ZA,57.63,clear sky,-33.0117,17.9442,Blue Bay Lodge
358,Mount Gambier,AU,51.71,mist,-37.8333,140.7667,The Commodore
360,Pionki,PL,65.05,broken clouds,51.476,21.4499,Imperium
361,Voh,NC,71.33,overcast clouds,-20.9667,164.7,Le gîte du Koniambo
362,Kiama,AU,62.58,light rain,-34.6833,150.8667,The Sebel Kiama Harbourside
364,Ponta Delgada,PT,61.52,scattered clouds,37.7333,-25.6667,Vila Nova Hotel
365,Drochia,MD,57.74,broken clouds,48.035,27.8161,Hotel Confort Drochia
366,Eyl,SO,83.25,broken clouds,7.9803,49.8164,Amiin Hotel
367,Cap Malheureux,MU,74.46,clear sky,-19.9842,57.6142,Pereybere Hotel & Spa
369,Waingapu,ID,75.33,few clouds,-9.6567,120.2641,Pondok Wisata Elim
373,Ewa Beach,US,80.55,scattered clouds,21.3156,-158.0072,Base Lodging
374,Daru,PG,77.83,heavy intensity rain,-9.0763,143.2092,Daru Lodge
375,Paracuru,BR,75.11,overcast clouds,-3.41,-39.0306,Hotel Vento Brasil
376,Laramie,US,73.78,clear sky,41.3114,-105.5911,Fairfield Inn & Suites by Marriott Laramie
377,Phan Thiet,VN,77.99,broken clouds,10.9333,108.1,Hotel Saigon-PT
380,Charcas,MX,79.81,clear sky,23.1333,-101.1167,Hotel El Malacate
381,Puerto Madryn,AR,56.25,overcast clouds,-42.7692,-65.0385,Hotel Tolosa
384,Jinchang,CN,51.4,overcast clouds,38.4953,102.1739,Mingshihui Jinchang International Hotel
389,Mombetsu,JP,51.42,overcast clouds,44.3525,143.3525,Okhotsk Palace Hotel
391,Coquimbo,CL,58.73,broken clouds,-29.9533,-71.3436,Hotel San Juan
392,Yanam,IN,80.24,overcast clouds,16.7333,82.2167,The Regency Hotel
393,Pemangkat,ID,80.47,overcast clouds,1.1667,108.9667,Ramah Kost KITA
394,Homer,US,50.77,clear sky,59.6425,-151.5483,Beluga Lake Lodge
396,Oruro,BO,55.78,clear sky,-17.9833,-67.15,Eden by BlueBay
397,Nishihara,JP,75.25,light intensity drizzle,26.1842,127.7558,Minshuku Agaihama
398,Lac Du Bonnet,CA,67.84,overcast clouds,50.2536,-96.0612,Drifter's Inn
399,Half Moon Bay,US,70.05,clear sky,37.4636,-122.4286,"The Ritz-Carlton, Half Moon Bay"
400,Amboise,FR,66.74,clear sky,47.4125,0.9827,Hotel Amboise Le Blason
402,Faya,SA,68.52,broken clouds,18.3851,42.4509,املاك خالد الشعشوع
403,Belo Horizonte,BR,76.55,overcast clouds,-19.9208,-43.9378,Hotel Financial
405,Chitipa,MW,58.39,clear sky,-9.7024,33.2697,Tulipoka Lodges
406,Sao Jose Da Coroa Grande,BR,77.68,clear sky,-8.8978,-35.1478,Crôa Mares Hotel
411,Along,IN,69.48,overcast clouds,28.1667,94.7667,Hotel West
412,Panguipulli,CL,53.76,overcast clouds,-39.6333,-72.3333,Cabañas Mis Viejos
415,Namatanai,PG,79.72,overcast clouds,-3.6667,152.4333,Seagulls Inn Namatani
416,Bulaevo,KZ,50.27,overcast clouds,54.9056,70.4439,"Игровой клуб ""ДОМ ИГР Z"""
417,Penzance,GB,52.48,clear sky,50.1186,-5.5371,Artist Residence Penzance
418,Trollhattan,SE,50.4,broken clouds,58.2333,12.4167,Dammen logi
420,Rio Grande,BR,66.31,overcast clouds,-32.035,-52.0986,Hotel Atlântico Rio Grande
421,Bahia Blanca,AR,61.05,broken clouds,-38.7196,-62.2724,Hotel Argos
422,Egyek,HU,58.98,broken clouds,47.6333,20.9,Márton Eszter
423,Quelimane,MZ,68.88,clear sky,-17.8786,36.8883,Hotel Flamingo
424,Sinjar,IQ,68.95,scattered clouds,36.3209,41.8754,زوماني فون 1
425,Djambala,CG,69.71,light rain,-2.5447,14.7533,Hotel Ravin D'or
429,Port Lincoln,AU,58.5,clear sky,-34.7333,135.8667,Port Lincoln Hotel
431,Sovetskiy,RU,52.25,overcast clouds,61.3614,63.5842,Apartment on Kievskaya 29
432,Mporokoso,ZM,63.79,scattered clouds,-9.3727,30.125,Government Guest House
433,Atasu,KZ,53.74,scattered clouds,48.6814,71.6433,Dostyk
437,Curvelo,BR,77.04,scattered clouds,-18.7564,-44.4308,Pontal Plaza Hotel
438,Hami,CN,68.25,overcast clouds,42.8,93.45,Laoyutang Resort
439,Broome,US,79.56,clear sky,42.2506,-75.833,Chenango Valley State Park
441,Meulaboh,ID,77.95,overcast clouds,4.1363,96.1285,Kost Pria
442,Tigao,PH,78.03,overcast clouds,9.2089,126.1761,Lavilla Beach Resort & Videoke
444,Beyneu,KZ,59.86,overcast clouds,45.3167,55.2,NUR
447,Kasongo,CD,70.88,light rain,-4.45,26.6667,Guest Hôtel
448,Sao Felix Do Xingu,BR,84.63,broken clouds,-6.6447,-51.995,Rio Xingu Camping
450,Karratha,AU,72.72,overcast clouds,-20.7377,116.8463,ibis Styles Karratha
452,Krutinka,RU,51.98,overcast clouds,56.0055,71.5113,Motel Uyut
453,Balkanabat,TM,73.44,clear sky,39.5108,54.3671,Nebitchi Hotel
454,Dongli,CN,74.03,overcast clouds,23.5656,116.8194,Chenghai Shizhang Donghuaqiao Hostel
457,Peniche,PT,65.08,overcast clouds,39.3558,-9.3811,Hotel Star inn Peniche
458,Fukagawa,JP,52.68,overcast clouds,43.7081,142.0392,Irumu Inn
460,Margate,GB,55.87,scattered clouds,51.3813,1.3862,Premier Inn Margate hotel
462,Guarda,PT,61.9,overcast clouds,40.5373,-7.2658,Hotel Lusitânia Congress & Spa
464,Kirando,TZ,74.84,scattered clouds,-7.4167,30.6,Lakeshore Lodge
466,Ambulu,ID,76.35,overcast clouds,-8.345,113.6058,Hotel Ambulu Jember
467,Tonj,SS,79.29,overcast clouds,7.2737,28.6822,Lakan Hotel
468,Yenagoa,NG,77.61,overcast clouds,4.9247,6.2642,Aridolf Resort Wellness and Spa
469,Naze,JP,68.68,light rain,28.3667,129.4833,Shishime Hotel
470,Paita,PE,70.68,clear sky,-5.0892,-81.1144,Hotel Náutico de Paita
472,Uyemskiy,RU,51.85,clear sky,64.4743,40.8524,Turkompleks Malyye Karely
473,Penaflor,CL,73.2,overcast clouds,-33.6167,-70.9167,Experiencia en Parcela Agroecológica
474,Geraldton,AU,63.01,overcast clouds,-28.7667,114.6,Broadwater Mariner Resort
476,El Sauzal,MX,61.41,scattered clouds,31.9,-116.6833,Hotel Las Rosas & Spa
